Ticker,close,high,low,month,open,volume,time,year,day,Sector,date
EICHERMOT,3840.95,3847.95,3761.6,2,3820.0,396729,0 days 05:30:00,2024,9,AUTOMOBILES,2024-02-09
EICHERMOT,3871.85,3903.05,3817.2,2,3869.9,237343,0 days 05:30:00,2024,12,AUTOMOBILES,2024-02-12
EICHERMOT,3854.2,3936.15,3765.45,2,3894.65,633019,0 days 05:30:00,2024,13,AUTOMOBILES,2024-02-13
EICHERMOT,3901.55,3932.35,3726.6,2,3833.0,919714,0 days 05:30:00,2024,14,AUTOMOBILES,2024-02-14
EICHERMOT,3916.55,3928.5,3876.2,2,3905.0,405632,0 days 05:30:00,2024,15,AUTOMOBILES,2024-02-15
EICHERMOT,3928.65,4003.0,3916.3,2,3925.05,634008,0 days 05:30:00,2024,16,AUTOMOBILES,2024-02-16
EICHERMOT,3902.85,3954.7,3894.75,2,3934.95,267834,0 days 05:30:00,2024,19,AUTOMOBILES,2024-02-19
EICHERMOT,3828.1,3898.9,3784.2,2,3894.0,1324518,0 days 05:30:00,2024,20,AUTOMOBILES,2024-02-20
EICHERMOT,3836.35,3895.75,3821.0,2,3828.1,575380,0 days 05:30:00,2024,21,AUTOMOBILES,2024-02-21
EICHERMOT,3951.4,3970.0,3841.85,2,3864.8,1130600,0 days 05:30:00,2024,22,AUTOMOBILES,2024-02-22
EICHERMOT,3927.05,3972.0,3913.65,2,3970.4,571998,0 days 05:30:00,2024,23,AUTOMOBILES,2024-02-23
EICHERMOT,3952.95,3991.45,3895.0,2,3927.05,474465,0 days 05:30:00,2024,26,AUTOMOBILES,2024-02-26
EICHERMOT,4002.75,4012.55,3940.0,2,3950.0,579400,0 days 05:30:00,2024,27,AUTOMOBILES,2024-02-27
EICHERMOT,3863.75,4018.95,3851.0,2,4002.75,658953,0 days 05:30:00,2024,28,AUTOMOBILES,2024-02-28
EICHERMOT,3792.4,3890.0,3760.05,2,3862.95,1021336,0 days 05:30:00,2024,29,AUTOMOBILES,2024-02-29
EICHERMOT,3843.55,3868.8,3776.05,3,3790.2,665946,0 days 05:30:00,2024,1,AUTOMOBILES,2024-03-01
EICHERMOT,3860.35,3877.85,3837.05,3,3855.0,17701,0 days 05:30:00,2024,2,AUTOMOBILES,2024-03-02
EICHERMOT,3751.45,3883.3,3744.0,3,3858.6,641251,0 days 05:30:00,2024,4,AUTOMOBILES,2024-03-04
EICHERMOT,3791.9,3801.95,3742.55,3,3751.45,591293,0 days 05:30:00,2024,5,AUTOMOBILES,2024-03-05
EICHERMOT,3793.2,3806.85,3734.05,3,3800.0,315398,0 days 05:30:00,2024,6,AUTOMOBILES,2024-03-06
EICHERMOT,3785.25,3810.0,3759.05,3,3793.2,734239,0 days 05:30:00,2024,7,AUTOMOBILES,2024-03-07
EICHERMOT,3783.9,3814.95,3770.0,3,3795.45,373335,0 days 05:30:00,2024,11,AUTOMOBILES,2024-03-11
EICHERMOT,3810.75,3855.8,3771.0,3,3804.4,528035,0 days 05:30:00,2024,12,AUTOMOBILES,2024-03-12
EICHERMOT,3735.55,3852.4,3715.0,3,3811.55,428324,0 days 05:30:00,2024,13,AUTOMOBILES,2024-03-13
EICHERMOT,3772.65,3803.75,3686.25,3,3717.0,720948,0 days 05:30:00,2024,14,AUTOMOBILES,2024-03-14
EICHERMOT,3745.65,3779.95,3707.05,3,3772.65,487749,0 days 05:30:00,2024,15,AUTOMOBILES,2024-03-15
EICHERMOT,3699.7,3745.0,3681.7,3,3745.0,533167,0 days 05:30:00,2024,18,AUTOMOBILES,2024-03-18
EICHERMOT,3716.85,3730.0,3672.0,3,3699.7,559402,0 days 05:30:00,2024,19,AUTOMOBILES,2024-03-19
EICHERMOT,3873.6,3940.0,3821.0,3,3821.0,3045475,0 days 05:30:00,2024,20,AUTOMOBILES,2024-03-20
EICHERMOT,3918.95,3949.0,3881.0,3,3881.35,838929,0 days 05:30:00,2024,21,AUTOMOBILES,2024-03-21
EICHERMOT,3988.4,4013.95,3863.2,3,3945.0,1033237,0 days 05:30:00,2024,22,AUTOMOBILES,2024-03-22
EICHERMOT,3911.1,4042.5,3907.1,3,4001.45,772158,0 days 05:30:00,2024,26,AUTOMOBILES,2024-03-26
EICHERMOT,3913.8,3987.0,3905.8,3,3934.8,510950,0 days 05:30:00,2024,27,AUTOMOBILES,2024-03-27
EICHERMOT,4019.3,4075.0,3891.75,3,3915.3,1307106,0 days 05:30:00,2024,28,AUTOMOBILES,2024-03-28
EICHERMOT,3946.65,4070.0,3936.5,4,4060.8,532524,0 days 05:30:00,2024,1,AUTOMOBILES,2024-04-01
EICHERMOT,3922.2,3990.0,3914.3,4,3990.0,485047,0 days 05:30:00,2024,2,AUTOMOBILES,2024-04-02
EICHERMOT,3934.2,3943.1,3886.1,4,3923.0,392460,0 days 05:30:00,2024,3,AUTOMOBILES,2024-04-03
EICHERMOT,4014.3,4030.0,3892.05,4,3957.0,932478,0 days 05:30:00,2024,4,AUTOMOBILES,2024-04-04
EICHERMOT,4031.25,4046.55,3967.55,4,4013.0,537212,0 days 05:30:00,2024,5,AUTOMOBILES,2024-04-05
EICHERMOT,4205.75,4303.45,4011.6,4,4024.95,2165986,0 days 05:30:00,2024,8,AUTOMOBILES,2024-04-08
EICHERMOT,4248.65,4267.9,4137.5,4,4247.8,970657,0 days 05:30:00,2024,9,AUTOMOBILES,2024-04-09
EICHERMOT,4315.1,4335.0,4222.05,4,4250.0,1018246,0 days 05:30:00,2024,10,AUTOMOBILES,2024-04-10
EICHERMOT,4302.25,4382.8,4267.8,4,4310.0,1133493,0 days 05:30:00,2024,12,AUTOMOBILES,2024-04-12
EICHERMOT,4219.35,4317.85,4193.75,4,4250.0,860133,0 days 05:30:00,2024,15,AUTOMOBILES,2024-04-15
EICHERMOT,4355.7,4404.0,4206.3,4,4217.4,1467677,0 days 05:30:00,2024,16,AUTOMOBILES,2024-04-16
EICHERMOT,4351.2,4444.0,4338.05,4,4356.0,1316876,0 days 05:30:00,2024,18,AUTOMOBILES,2024-04-18
EICHERMOT,4344.15,4369.45,4261.3,4,4345.0,719002,0 days 05:30:00,2024,19,AUTOMOBILES,2024-04-19
EICHERMOT,4466.95,4485.0,4370.4,4,4394.0,781218,0 days 05:30:00,2024,22,AUTOMOBILES,2024-04-22
EICHERMOT,4520.15,4534.9,4445.0,4,4472.05,740619,0 days 05:30:00,2024,23,AUTOMOBILES,2024-04-23
EICHERMOT,4530.7,4571.65,4514.8,4,4545.0,919636,0 days 05:30:00,2024,24,AUTOMOBILES,2024-04-24
EICHERMOT,4615.2,4629.5,4486.0,4,4568.0,1260511,0 days 05:30:00,2024,25,AUTOMOBILES,2024-04-25
EICHERMOT,4601.0,4632.85,4572.0,4,4591.0,364193,0 days 05:30:00,2024,26,AUTOMOBILES,2024-04-26
EICHERMOT,4571.85,4603.55,4532.6,4,4589.0,465907,0 days 05:30:00,2024,29,AUTOMOBILES,2024-04-29
EICHERMOT,4597.4,4689.95,4578.0,4,4578.0,663752,0 days 05:30:00,2024,30,AUTOMOBILES,2024-04-30
EICHERMOT,4602.4,4634.1,4546.4,5,4598.0,908139,0 days 05:30:00,2024,2,AUTOMOBILES,2024-05-02
EICHERMOT,4599.25,4655.6,4580.0,5,4623.0,562484,0 days 05:30:00,2024,3,AUTOMOBILES,2024-05-03
EICHERMOT,4599.0,4668.8,4581.25,5,4613.0,716536,0 days 05:30:00,2024,6,AUTOMOBILES,2024-05-06
EICHERMOT,4622.4,4655.0,4570.0,5,4605.0,505027,0 days 05:30:00,2024,7,AUTOMOBILES,2024-05-07
EICHERMOT,4600.1,4634.0,4560.95,5,4585.0,613158,0 days 05:30:00,2024,8,AUTOMOBILES,2024-05-08
EICHERMOT,4568.05,4708.0,4541.5,5,4580.0,980283,0 days 05:30:00,2024,9,AUTOMOBILES,2024-05-09
EICHERMOT,4657.85,4689.05,4556.4,5,4590.0,471148,0 days 05:30:00,2024,10,AUTOMOBILES,2024-05-10
EICHERMOT,4657.45,4733.8,4528.3,5,4679.0,1738770,0 days 05:30:00,2024,13,AUTOMOBILES,2024-05-13
EICHERMOT,4730.55,4742.95,4651.1,5,4667.4,870035,0 days 05:30:00,2024,14,AUTOMOBILES,2024-05-14
EICHERMOT,4649.35,4730.55,4598.1,5,4730.55,1082300,0 days 05:30:00,2024,15,AUTOMOBILES,2024-05-15
EICHERMOT,4681.75,4697.95,4543.1,5,4650.0,845652,0 days 05:30:00,2024,16,AUTOMOBILES,2024-05-16
EICHERMOT,4693.9,4700.0,4622.0,5,4660.0,287570,0 days 05:30:00,2024,17,AUTOMOBILES,2024-05-17
EICHERMOT,4684.4,4717.9,4667.0,5,4717.9,23597,0 days 05:30:00,2024,18,AUTOMOBILES,2024-05-18
EICHERMOT,4672.95,4728.85,4650.0,5,4650.0,500742,0 days 05:30:00,2024,21,AUTOMOBILES,2024-05-21
EICHERMOT,4695.45,4707.65,4665.5,5,4673.0,201187,0 days 05:30:00,2024,22,AUTOMOBILES,2024-05-22
EICHERMOT,4852.85,4867.85,4682.55,5,4696.65,922926,0 days 05:30:00,2024,23,AUTOMOBILES,2024-05-23
EICHERMOT,4880.95,4908.0,4807.4,5,4822.5,545727,0 days 05:30:00,2024,24,AUTOMOBILES,2024-05-24
EICHERMOT,4793.3,4907.0,4770.0,5,4861.05,655641,0 days 05:30:00,2024,27,AUTOMOBILES,2024-05-27
EICHERMOT,4770.95,4825.5,4760.0,5,4793.3,333511,0 days 05:30:00,2024,28,AUTOMOBILES,2024-05-28
EICHERMOT,4745.4,4808.85,4724.25,5,4746.0,548865,0 days 05:30:00,2024,29,AUTOMOBILES,2024-05-29
EICHERMOT,4742.95,4770.0,4704.7,5,4709.75,431385,0 days 05:30:00,2024,30,AUTOMOBILES,2024-05-30
EICHERMOT,4733.45,4790.0,4668.25,5,4742.2,1137018,0 days 05:30:00,2024,31,AUTOMOBILES,2024-05-31
EICHERMOT,4670.85,4800.0,4640.0,6,4800.0,1070710,0 days 05:30:00,2024,3,AUTOMOBILES,2024-06-03
EICHERMOT,4495.4,4706.85,4253.85,6,4679.9,920927,0 days 05:30:00,2024,4,AUTOMOBILES,2024-06-04
EICHERMOT,4579.0,4647.45,4495.0,6,4539.1,468061,0 days 05:30:00,2024,5,AUTOMOBILES,2024-06-05
EICHERMOT,4719.75,4727.0,4538.3,6,4579.0,748915,0 days 05:30:00,2024,6,AUTOMOBILES,2024-06-06
EICHERMOT,4762.0,4769.0,4670.1,6,4700.0,419417,0 days 05:30:00,2024,7,AUTOMOBILES,2024-06-07
EICHERMOT,4782.75,4800.0,4757.0,6,4769.6,301649,0 days 05:30:00,2024,10,AUTOMOBILES,2024-06-10
EICHERMOT,4758.65,4811.95,4744.05,6,4810.0,733966,0 days 05:30:00,2024,11,AUTOMOBILES,2024-06-11
EICHERMOT,4850.65,4873.45,4745.0,6,4765.0,523152,0 days 05:30:00,2024,12,AUTOMOBILES,2024-06-12
EICHERMOT,4801.5,4889.6,4768.0,6,4886.95,840780,0 days 05:30:00,2024,13,AUTOMOBILES,2024-06-13
EICHERMOT,4935.1,4945.0,4801.5,6,4817.5,549131,0 days 05:30:00,2024,14,AUTOMOBILES,2024-06-14
EICHERMOT,4936.1,4976.0,4912.55,6,4940.0,706641,0 days 05:30:00,2024,18,AUTOMOBILES,2024-06-18
EICHERMOT,4880.75,4963.7,4850.0,6,4940.0,652617,0 days 05:30:00,2024,19,AUTOMOBILES,2024-06-19
EICHERMOT,4876.9,4924.9,4843.05,6,4885.35,637364,0 days 05:30:00,2024,20,AUTOMOBILES,2024-06-20
EICHERMOT,4845.5,4925.3,4820.0,6,4876.9,414677,0 days 05:30:00,2024,21,AUTOMOBILES,2024-06-21
EICHERMOT,4870.9,4888.7,4794.2,6,4838.0,302473,0 days 05:30:00,2024,24,AUTOMOBILES,2024-06-24
EICHERMOT,4775.05,4896.0,4762.05,6,4870.9,660144,0 days 05:30:00,2024,25,AUTOMOBILES,2024-06-25
EICHERMOT,4739.7,4807.4,4720.0,6,4775.05,600784,0 days 05:30:00,2024,26,AUTOMOBILES,2024-06-26
EICHERMOT,4713.8,4766.45,4682.05,6,4722.0,1087487,0 days 05:30:00,2024,27,AUTOMOBILES,2024-06-27
EICHERMOT,4672.95,4733.95,4655.3,6,4713.8,939279,0 days 05:30:00,2024,28,AUTOMOBILES,2024-06-28
EICHERMOT,4635.55,4729.45,4626.0,7,4640.0,1364796,0 days 05:30:00,2024,1,AUTOMOBILES,2024-07-01
EICHERMOT,4625.75,4699.1,4592.9,7,4635.9,865321,0 days 05:30:00,2024,2,AUTOMOBILES,2024-07-02
EICHERMOT,4692.3,4703.75,4638.1,7,4643.65,257361,0 days 05:30:00,2024,3,AUTOMOBILES,2024-07-03
EICHERMOT,4689.5,4725.0,4662.0,7,4692.3,313153,0 days 05:30:00,2024,4,AUTOMOBILES,2024-07-04
EICHERMOT,4737.3,4748.8,4698.6,7,4700.05,258687,0 days 05:30:00,2024,5,AUTOMOBILES,2024-07-05
EICHERMOT,4754.45,4775.0,4716.0,7,4758.95,542470,0 days 05:30:00,2024,8,AUTOMOBILES,2024-07-08
EICHERMOT,4828.7,4838.0,4742.0,7,4757.6,631367,0 days 05:30:00,2024,9,AUTOMOBILES,2024-07-09
EICHERMOT,4849.15,4955.0,4795.0,7,4842.0,832007,0 days 05:30:00,2024,10,AUTOMOBILES,2024-07-10
EICHERMOT,4828.65,4885.0,4805.85,7,4878.95,308708,0 days 05:30:00,2024,11,AUTOMOBILES,2024-07-11
EICHERMOT,4860.7,4879.2,4815.0,7,4828.55,290823,0 days 05:30:00,2024,12,AUTOMOBILES,2024-07-12
EICHERMOT,4881.35,4917.0,4825.6,7,4851.05,223485,0 days 05:30:00,2024,15,AUTOMOBILES,2024-07-15
EICHERMOT,4916.1,4935.65,4861.0,7,4881.4,664540,0 days 05:30:00,2024,16,AUTOMOBILES,2024-07-16
EICHERMOT,4941.1,4965.0,4784.95,7,4818.0,773064,0 days 05:30:00,2024,18,AUTOMOBILES,2024-07-18
EICHERMOT,4850.7,4925.0,4820.2,7,4905.0,662969,0 days 05:30:00,2024,19,AUTOMOBILES,2024-07-19
EICHERMOT,4857.35,4869.9,4759.6,7,4767.0,377893,0 days 05:30:00,2024,22,AUTOMOBILES,2024-07-22
EICHERMOT,4919.55,4975.0,4785.95,7,4857.05,1128441,0 days 05:30:00,2024,23,AUTOMOBILES,2024-07-23
EICHERMOT,4915.35,4942.3,4879.0,7,4918.0,400075,0 days 05:30:00,2024,24,AUTOMOBILES,2024-07-24
EICHERMOT,4900.65,4923.45,4872.35,7,4900.0,413861,0 days 05:30:00,2024,25,AUTOMOBILES,2024-07-25
EICHERMOT,5012.5,5058.9,4863.75,7,4896.8,625674,0 days 05:30:00,2024,26,AUTOMOBILES,2024-07-26
EICHERMOT,4962.25,5047.95,4931.15,7,5034.0,338482,0 days 05:30:00,2024,29,AUTOMOBILES,2024-07-29
EICHERMOT,4951.85,4978.65,4904.15,7,4950.05,683440,0 days 05:30:00,2024,30,AUTOMOBILES,2024-07-30
EICHERMOT,4962.7,4992.8,4939.95,7,4951.85,567283,0 days 05:30:00,2024,31,AUTOMOBILES,2024-07-31
EICHERMOT,4968.8,5023.0,4903.5,8,4970.5,654655,0 days 05:30:00,2024,1,AUTOMOBILES,2024-08-01
EICHERMOT,4726.7,4884.0,4691.55,8,4884.0,2120560,0 days 05:30:00,2024,2,AUTOMOBILES,2024-08-02
EICHERMOT,4675.75,4693.35,4555.0,8,4612.15,946316,0 days 05:30:00,2024,5,AUTOMOBILES,2024-08-05
EICHERMOT,4653.9,4752.0,4638.05,8,4687.0,594238,0 days 05:30:00,2024,6,AUTOMOBILES,2024-08-06
EICHERMOT,4597.15,4690.0,4579.4,8,4664.95,1093582,0 days 05:30:00,2024,7,AUTOMOBILES,2024-08-07
EICHERMOT,4576.9,4641.95,4548.0,8,4624.0,979435,0 days 05:30:00,2024,8,AUTOMOBILES,2024-08-08
EICHERMOT,4830.6,4853.0,4716.95,8,4805.65,1697560,0 days 05:30:00,2024,9,AUTOMOBILES,2024-08-09
EICHERMOT,4808.8,4852.05,4793.35,8,4799.0,738630,0 days 05:30:00,2024,12,AUTOMOBILES,2024-08-12
EICHERMOT,4802.25,4834.9,4790.1,8,4810.2,194849,0 days 05:30:00,2024,13,AUTOMOBILES,2024-08-13
EICHERMOT,4733.25,4820.0,4716.0,8,4810.95,328795,0 days 05:30:00,2024,14,AUTOMOBILES,2024-08-14
EICHERMOT,4818.0,4825.0,4735.1,8,4735.1,259101,0 days 05:30:00,2024,16,AUTOMOBILES,2024-08-16
EICHERMOT,4813.3,4848.0,4780.0,8,4848.0,280722,0 days 05:30:00,2024,19,AUTOMOBILES,2024-08-19
EICHERMOT,4883.25,4898.0,4824.3,8,4848.9,523506,0 days 05:30:00,2024,20,AUTOMOBILES,2024-08-20
EICHERMOT,4913.55,4925.0,4867.0,8,4890.0,221438,0 days 05:30:00,2024,21,AUTOMOBILES,2024-08-21
EICHERMOT,4933.55,4949.0,4905.6,8,4932.2,536373,0 days 05:30:00,2024,22,AUTOMOBILES,2024-08-22
EICHERMOT,4898.1,4967.85,4882.3,8,4920.0,208413,0 days 05:30:00,2024,23,AUTOMOBILES,2024-08-23
EICHERMOT,4875.2,4915.95,4865.05,8,4902.0,314431,0 days 05:30:00,2024,26,AUTOMOBILES,2024-08-26
EICHERMOT,4868.85,4887.25,4836.7,8,4866.05,382109,0 days 05:30:00,2024,27,AUTOMOBILES,2024-08-27
EICHERMOT,4946.85,4975.75,4840.0,8,4870.0,424484,0 days 05:30:00,2024,28,AUTOMOBILES,2024-08-28
EICHERMOT,4915.9,4994.4,4880.0,8,4946.85,571335,0 days 05:30:00,2024,29,AUTOMOBILES,2024-08-29
EICHERMOT,4960.5,4979.5,4896.0,8,4901.05,465200,0 days 05:30:00,2024,30,AUTOMOBILES,2024-08-30
EICHERMOT,4911.95,5011.0,4887.75,9,4949.75,310778,0 days 05:30:00,2024,2,AUTOMOBILES,2024-09-02
EICHERMOT,4865.8,4940.0,4856.05,9,4923.95,263404,0 days 05:30:00,2024,3,AUTOMOBILES,2024-09-03
EICHERMOT,4833.55,4877.45,4821.2,9,4830.0,476838,0 days 05:30:00,2024,4,AUTOMOBILES,2024-09-04
EICHERMOT,4800.1,4863.1,4787.15,9,4850.0,398344,0 days 05:30:00,2024,5,AUTOMOBILES,2024-09-05
EICHERMOT,4752.5,4830.0,4740.2,9,4794.7,291111,0 days 05:30:00,2024,6,AUTOMOBILES,2024-09-06
EICHERMOT,4747.35,4780.0,4716.1,9,4752.5,272444,0 days 05:30:00,2024,9,AUTOMOBILES,2024-09-09
EICHERMOT,4737.2,4767.5,4689.35,9,4749.0,404100,0 days 05:30:00,2024,10,AUTOMOBILES,2024-09-10
EICHERMOT,4726.65,4779.5,4702.0,9,4730.0,384214,0 days 05:30:00,2024,11,AUTOMOBILES,2024-09-11
EICHERMOT,4875.0,4895.0,4717.7,9,4744.9,757317,0 days 05:30:00,2024,12,AUTOMOBILES,2024-09-12
EICHERMOT,4858.3,4881.4,4828.0,9,4857.9,315869,0 days 05:30:00,2024,13,AUTOMOBILES,2024-09-13
EICHERMOT,4899.2,4938.75,4860.0,9,4884.95,453831,0 days 05:30:00,2024,16,AUTOMOBILES,2024-09-16
EICHERMOT,4850.2,4898.5,4816.65,9,4898.5,356442,0 days 05:30:00,2024,17,AUTOMOBILES,2024-09-17
EICHERMOT,4850.35,4878.7,4812.25,9,4864.0,295359,0 days 05:30:00,2024,18,AUTOMOBILES,2024-09-18
EICHERMOT,4864.9,4923.8,4845.1,9,4875.0,357206,0 days 05:30:00,2024,19,AUTOMOBILES,2024-09-19
EICHERMOT,4963.15,5062.2,4854.4,9,4866.8,1332877,0 days 05:30:00,2024,20,AUTOMOBILES,2024-09-20
EICHERMOT,4879.55,4991.4,4854.65,9,4990.0,899953,0 days 05:30:00,2024,23,AUTOMOBILES,2024-09-23
EICHERMOT,4876.9,4894.95,4855.0,9,4887.5,481696,0 days 05:30:00,2024,24,AUTOMOBILES,2024-09-24
EICHERMOT,4895.25,4920.0,4851.0,9,4851.0,665986,0 days 05:30:00,2024,25,AUTOMOBILES,2024-09-25
EICHERMOT,4994.25,4999.9,4890.0,9,4915.0,790345,0 days 05:30:00,2024,26,AUTOMOBILES,2024-09-26
EICHERMOT,5062.6,5105.0,4953.35,9,4990.0,1040624,0 days 05:30:00,2024,27,AUTOMOBILES,2024-09-27
EICHERMOT,5026.25,5085.0,4998.5,9,5062.0,516973,0 days 05:30:00,2024,30,AUTOMOBILES,2024-09-30
EICHERMOT,4972.65,5045.95,4952.0,10,5026.3,449002,0 days 05:30:00,2024,1,AUTOMOBILES,2024-10-01
EICHERMOT,4782.5,4950.0,4711.0,10,4930.0,1337657,0 days 05:30:00,2024,3,AUTOMOBILES,2024-10-03
EICHERMOT,4706.8,4802.8,4690.85,10,4782.0,466001,0 days 05:30:00,2024,4,AUTOMOBILES,2024-10-04
EICHERMOT,4667.95,4748.8,4650.0,10,4748.8,447523,0 days 05:30:00,2024,7,AUTOMOBILES,2024-10-07
EICHERMOT,4693.45,4738.5,4586.2,10,4650.0,661110,0 days 05:30:00,2024,8,AUTOMOBILES,2024-10-08
EICHERMOT,4708.9,4737.9,4660.0,10,4698.9,930717,0 days 05:30:00,2024,9,AUTOMOBILES,2024-10-09
EICHERMOT,4697.9,4769.0,4690.0,10,4737.8,305739,0 days 05:30:00,2024,10,AUTOMOBILES,2024-10-10
EICHERMOT,4728.05,4808.15,4660.0,10,4704.0,844931,0 days 05:30:00,2024,11,AUTOMOBILES,2024-10-11
EICHERMOT,4779.8,4810.0,4730.65,10,4749.0,346430,0 days 05:30:00,2024,14,AUTOMOBILES,2024-10-14
EICHERMOT,4722.1,4799.9,4695.9,10,4779.75,370224,0 days 05:30:00,2024,15,AUTOMOBILES,2024-10-15
EICHERMOT,4678.25,4734.0,4641.0,10,4724.0,380474,0 days 05:30:00,2024,16,AUTOMOBILES,2024-10-16
EICHERMOT,4623.85,4654.95,4521.0,10,4645.0,514244,0 days 05:30:00,2024,17,AUTOMOBILES,2024-10-17
EICHERMOT,4765.65,4799.9,4612.05,10,4613.9,778795,0 days 05:30:00,2024,18,AUTOMOBILES,2024-10-18
EICHERMOT,4810.45,4852.85,4743.0,10,4765.0,745473,0 days 05:30:00,2024,21,AUTOMOBILES,2024-10-21
EICHERMOT,4759.05,4826.2,4749.65,10,4810.45,528037,0 days 05:30:00,2024,22,AUTOMOBILES,2024-10-22
EICHERMOT,4677.75,4725.45,4653.15,10,4722.55,655987,0 days 05:30:00,2024,23,AUTOMOBILES,2024-10-23
EICHERMOT,4668.5,4684.65,4630.15,10,4665.0,288778,0 days 05:30:00,2024,24,AUTOMOBILES,2024-10-24
EICHERMOT,4591.6,4672.65,4508.75,10,4650.0,446738,0 days 05:30:00,2024,25,AUTOMOBILES,2024-10-25
EICHERMOT,4720.65,4765.0,4533.65,10,4591.6,989928,0 days 05:30:00,2024,28,AUTOMOBILES,2024-10-28
EICHERMOT,4898.15,4918.55,4685.45,10,4688.0,1065819,0 days 05:30:00,2024,29,AUTOMOBILES,2024-10-29
EICHERMOT,4869.25,4947.75,4850.1,10,4850.1,842334,0 days 05:30:00,2024,30,AUTOMOBILES,2024-10-30
EICHERMOT,4894.65,4915.0,4820.7,10,4869.0,510074,0 days 05:30:00,2024,31,AUTOMOBILES,2024-10-31
EICHERMOT,4953.6,4990.0,4930.0,11,4984.85,79729,0 days 05:30:00,2024,1,AUTOMOBILES,2024-11-01
EICHERMOT,4831.85,5015.0,4791.05,11,5002.45,719165,0 days 05:30:00,2024,4,AUTOMOBILES,2024-11-04
EICHERMOT,4899.8,4910.0,4808.0,11,4831.85,499976,0 days 05:30:00,2024,5,AUTOMOBILES,2024-11-05
EICHERMOT,4917.15,4960.4,4906.95,11,4910.95,370356,0 days 05:30:00,2024,6,AUTOMOBILES,2024-11-06
EICHERMOT,4878.0,4920.95,4817.65,11,4917.15,221554,0 days 05:30:00,2024,7,AUTOMOBILES,2024-11-07
EICHERMOT,4785.25,4877.95,4755.35,11,4875.0,194765,0 days 05:30:00,2024,8,AUTOMOBILES,2024-11-08
EICHERMOT,4793.45,4832.6,4750.3,11,4762.0,209237,0 days 05:30:00,2024,11,AUTOMOBILES,2024-11-11
EICHERMOT,4738.2,4807.25,4705.55,11,4788.0,326018,0 days 05:30:00,2024,12,AUTOMOBILES,2024-11-12
EICHERMOT,4588.7,4719.95,4536.05,11,4700.0,656931,0 days 05:30:00,2024,13,AUTOMOBILES,2024-11-13
EICHERMOT,4883.7,4973.0,4705.3,11,4725.45,2874648,0 days 05:30:00,2024,14,AUTOMOBILES,2024-11-14
EICHERMOT,4875.65,4914.0,4863.0,11,4879.95,494329,0 days 05:30:00,2024,18,AUTOMOBILES,2024-11-18
EICHERMOT,4965.45,5014.05,4880.0,11,4880.0,452273,0 days 05:30:00,2024,19,AUTOMOBILES,2024-11-19
EICHERMOT,4882.1,4958.0,4867.4,11,4890.3,593722,0 days 05:30:00,2024,21,AUTOMOBILES,2024-11-21
EICHERMOT,4986.2,5005.0,4882.0,11,4913.0,339941,0 days 05:30:00,2024,22,AUTOMOBILES,2024-11-22
GRASIM,1913.84,1931.32,1899.1,10,1920.46,591326,0 days 05:30:00,2023,3,TEXTILES,2023-10-03
GRASIM,1888.34,1902.44,1869.62,10,1898.45,687673,0 days 05:30:00,2023,4,TEXTILES,2023-10-04
GRASIM,1882.67,1901.44,1873.55,10,1889.59,544715,0 days 05:30:00,2023,5,TEXTILES,2023-10-05
GRASIM,1895.76,1898.35,1882.52,10,1882.62,399766,0 days 05:30:00,2023,6,TEXTILES,2023-10-06
GRASIM,1881.52,1889.39,1867.67,10,1882.57,344554,0 days 05:30:00,2023,9,TEXTILES,2023-10-09
GRASIM,1911.3,1914.89,1879.03,10,1885.45,355903,0 days 05:30:00,2023,10,TEXTILES,2023-10-10
GRASIM,1972.26,1974.55,1915.98,10,1928.28,907136,0 days 05:30:00,2023,11,TEXTILES,2023-10-11
GRASIM,1993.87,2013.99,1959.06,10,1983.02,2092103,0 days 05:30:00,2023,12,TEXTILES,2023-10-12
GRASIM,1974.75,1992.78,1966.53,10,1988.05,305238,0 days 05:30:00,2023,13,TEXTILES,2023-10-13
GRASIM,1965.88,1992.08,1950.25,10,1974.75,663031,0 days 05:30:00,2023,16,TEXTILES,2023-10-16
GRASIM,1966.63,2012.15,1950.3,10,1992.08,1306181,0 days 05:30:00,2023,17,TEXTILES,2023-10-17
GRASIM,1947.96,1983.07,1943.27,10,1962.3,580635,0 days 05:30:00,2023,18,TEXTILES,2023-10-18
GRASIM,1967.88,1971.01,1920.17,10,1944.32,707175,0 days 05:30:00,2023,19,TEXTILES,2023-10-19
GRASIM,1938.64,1969.32,1931.67,10,1964.59,488086,0 days 05:30:00,2023,20,TEXTILES,2023-10-20
GRASIM,1895.22,1931.52,1877.54,10,1931.52,871261,0 days 05:30:00,2023,23,TEXTILES,2023-10-23
GRASIM,1870.02,1912.45,1861.55,10,1893.57,732497,0 days 05:30:00,2023,25,TEXTILES,2023-10-25
GRASIM,1842.23,1866.58,1832.27,10,1859.71,1132065,0 days 05:30:00,2023,26,TEXTILES,2023-10-26
GRASIM,1848.65,1862.59,1842.77,10,1849.7,287242,0 days 05:30:00,2023,27,TEXTILES,2023-10-27
GRASIM,1871.36,1874.85,1820.81,10,1848.65,510462,0 days 05:30:00,2023,30,TEXTILES,2023-10-30
GRASIM,1879.23,1884.46,1857.61,10,1872.65,288874,0 days 05:30:00,2023,31,TEXTILES,2023-10-31
GRASIM,1861.15,1889.49,1854.03,11,1886.5,346246,0 days 05:30:00,2023,1,TEXTILES,2023-11-01
