Ticker,close,high,low,month,open,volume,time,year,day
SUNPHARMA,1141.45,1161.95,1139.25,10,1159.55,1946966,0 days 05:30:00,2023,3
SUNPHARMA,1123.8,1139.0,1113.0,10,1138.1,1803871,0 days 05:30:00,2023,4
SUNPHARMA,1119.1,1128.65,1111.8,10,1124.65,2348562,0 days 05:30:00,2023,5
SUNPHARMA,1127.3,1132.15,1123.1,10,1128.0,1056281,0 days 05:30:00,2023,6
SUNPHARMA,1123.05,1133.8,1109.0,10,1111.0,1080276,0 days 05:30:00,2023,9
SUNPHARMA,1126.5,1130.4,1119.8,10,1122.0,1092093,0 days 05:30:00,2023,10
SUNPHARMA,1128.75,1134.45,1122.35,10,1128.0,1456045,0 days 05:30:00,2023,11
SUNPHARMA,1130.4,1132.55,1121.2,10,1129.0,1221965,0 days 05:30:00,2023,12
SUNPHARMA,1145.3,1147.2,1122.0,10,1126.1,1934884,0 days 05:30:00,2023,13
SUNPHARMA,1135.3,1147.25,1133.05,10,1141.5,1144308,0 days 05:30:00,2023,16
SUNPHARMA,1136.8,1144.0,1134.0,10,1138.65,798807,0 days 05:30:00,2023,17
SUNPHARMA,1153.4,1161.8,1134.05,10,1137.0,2178517,0 days 05:30:00,2023,18
SUNPHARMA,1141.5,1150.0,1135.0,10,1147.4,1765065,0 days 05:30:00,2023,19
SUNPHARMA,1142.2,1145.0,1133.1,10,1138.0,957910,0 days 05:30:00,2023,20
SUNPHARMA,1122.45,1149.2,1118.0,10,1135.0,702730,0 days 05:30:00,2023,23
SUNPHARMA,1120.3,1129.7,1112.8,10,1125.0,1800673,0 days 05:30:00,2023,25
SUNPHARMA,1103.7,1117.95,1097.5,10,1115.95,2223975,0 days 05:30:00,2023,26
SUNPHARMA,1111.3,1119.8,1107.65,10,1112.0,1250965,0 days 05:30:00,2023,27
SUNPHARMA,1115.2,1119.95,1103.85,10,1115.7,1078813,0 days 05:30:00,2023,30
SUNPHARMA,1088.6,1119.6,1068.35,10,1119.45,6475786,0 days 05:30:00,2023,31
SUNPHARMA,1116.2,1132.55,1082.6,11,1092.0,3973264,0 days 05:30:00,2023,1
SUNPHARMA,1132.85,1137.55,1110.6,11,1127.85,3454692,0 days 05:30:00,2023,2
SUNPHARMA,1141.1,1145.7,1131.5,11,1138.5,1741756,0 days 05:30:00,2023,3
SUNPHARMA,1150.0,1151.0,1140.0,11,1140.1,1428537,0 days 05:30:00,2023,6
SUNPHARMA,1170.95,1173.55,1146.55,11,1149.0,1811831,0 days 05:30:00,2023,7
SUNPHARMA,1176.7,1182.9,1171.0,11,1175.0,1702301,0 days 05:30:00,2023,8
SUNPHARMA,1176.2,1183.25,1166.85,11,1181.0,1849169,0 days 05:30:00,2023,9
SUNPHARMA,1179.35,1181.5,1170.1,11,1174.05,957539,0 days 05:30:00,2023,10
SUNPHARMA,1180.6,1187.0,1177.3,11,1181.5,127953,0 days 05:30:00,2023,12
SUNPHARMA,1177.8,1187.55,1173.75,11,1180.1,816825,0 days 05:30:00,2023,13
