Ticker,close,high,low,month,open,volume,time,year,day
NTPC,241.2,246.7,240.55,10,244.35,14885044,0 days 05:30:00,2023,3
NTPC,235.15,241.0,231.5,10,241.0,25424437,0 days 05:30:00,2023,4
NTPC,233.85,237.4,232.05,10,237.25,22472389,0 days 05:30:00,2023,5
NTPC,235.55,237.5,233.65,10,234.25,8825123,0 days 05:30:00,2023,6
NTPC,234.7,236.3,230.5,10,233.85,10659145,0 days 05:30:00,2023,9
NTPC,235.9,236.85,233.75,10,234.9,11665907,0 days 05:30:00,2023,10
NTPC,238.7,239.7,236.0,10,236.25,14313043,0 days 05:30:00,2023,11
NTPC,241.6,242.75,238.6,10,238.95,13170027,0 days 05:30:00,2023,12
NTPC,242.05,243.8,239.6,10,240.55,11880728,0 days 05:30:00,2023,13
NTPC,243.45,245.0,241.0,10,242.85,6936948,0 days 05:30:00,2023,16
NTPC,245.95,247.2,243.3,10,244.85,10084205,0 days 05:30:00,2023,17
NTPC,242.0,246.8,241.6,10,245.9,6987265,0 days 05:30:00,2023,18
NTPC,239.5,241.8,238.5,10,240.2,11485237,0 days 05:30:00,2023,19
NTPC,241.0,242.15,237.55,10,238.95,9040953,0 days 05:30:00,2023,20
NTPC,236.55,240.9,235.0,10,240.8,7058625,0 days 05:30:00,2023,23
NTPC,232.05,236.3,228.35,10,236.0,23949207,0 days 05:30:00,2023,25
NTPC,231.65,233.3,227.75,10,230.85,17410264,0 days 05:30:00,2023,26
NTPC,236.6,238.45,232.0,10,232.0,10519462,0 days 05:30:00,2023,27
NTPC,234.6,238.4,230.65,10,237.45,8812268,0 days 05:30:00,2023,30
NTPC,235.8,237.2,233.55,10,234.5,6583581,0 days 05:30:00,2023,31
NTPC,232.6,236.7,232.1,11,236.7,6718059,0 days 05:30:00,2023,1
NTPC,235.25,235.7,233.75,11,234.2,6057787,0 days 05:30:00,2023,2
NTPC,234.35,235.25,233.3,11,233.3,6825146,0 days 05:30:00,2023,3
NTPC,235.85,237.2,234.55,11,235.35,5338605,0 days 05:30:00,2023,6
NTPC,239.15,239.55,235.2,11,236.3,7002346,0 days 05:30:00,2023,7
NTPC,236.7,240.9,235.95,11,239.85,9777991,0 days 05:30:00,2023,8
NTPC,237.95,239.7,236.0,11,237.2,13987058,0 days 05:30:00,2023,9
NTPC,242.75,243.25,235.8,11,237.85,9589671,0 days 05:30:00,2023,10
NTPC,244.55,246.35,243.0,11,245.95,2515164,0 days 05:30:00,2023,12
NTPC,245.7,250.6,243.3,11,244.95,18792969,0 days 05:30:00,2023,13
NTPC,247.3,248.95,245.95,11,248.95,10965645,0 days 05:30:00,2023,15
NTPC,252.35,254.25,247.65,11,248.8,22145147,0 days 05:30:00,2023,16
NTPC,251.6,253.1,251.0,11,253.0,5618928,0 days 05:30:00,2023,17
NTPC,251.05,255.4,250.3,11,251.0,6283832,0 days 05:30:00,2023,20
NTPC,250.0,252.8,247.3,11,252.6,6851869,0 days 05:30:00,2023,21
NTPC,253.65,254.0,249.35,11,250.8,5275418,0 days 05:30:00,2023,22
NTPC,252.75,255.7,251.7,11,254.0,8200025,0 days 05:30:00,2023,23
NTPC,253.9,256.85,253.0,11,253.3,7149443,0 days 05:30:00,2023,24
NTPC,257.55,258.3,253.65,11,254.85,6151585,0 days 05:30:00,2023,28
NTPC,258.4,259.55,256.1,11,259.55,8637363,0 days 05:30:00,2023,29
NTPC,261.3,261.65,256.0,11,257.95,21687673,0 days 05:30:00,2023,30
NTPC,268.95,275.45,261.75,12,262.35,29121320,0 days 05:30:00,2023,1
NTPC,274.8,279.0,273.25,12,276.0,20464526,0 days 05:30:00,2023,4
NTPC,285.45,286.55,272.8,12,275.2,18883076,0 days 05:30:00,2023,5
NTPC,281.1,288.25,278.95,12,288.0,13415314,0 days 05:30:00,2023,6
NTPC,283.8,288.25,281.3,12,281.85,25133786,0 days 05:30:00,2023,7
NTPC,285.05,291.9,281.0,12,286.45,20815064,0 days 05:30:00,2023,8
NTPC,287.3,288.5,284.4,12,286.05,8071675,0 days 05:30:00,2023,11
NTPC,283.4,288.6,280.85,12,287.45,8640883,0 days 05:30:00,2023,12
NTPC,294.05,294.9,284.5,12,284.75,23629670,0 days 05:30:00,2023,13
NTPC,295.4,298.5,293.6,12,297.75,24900443,0 days 05:30:00,2023,14
NTPC,305.1,307.0,295.0,12,298.0,28843558,0 days 05:30:00,2023,15
NTPC,303.2,306.55,301.75,12,306.0,13307504,0 days 05:30:00,2023,18
NTPC,309.65,312.5,302.5,12,305.0,15650536,0 days 05:30:00,2023,19
NTPC,297.65,313.35,295.15,12,312.5,23497233,0 days 05:30:00,2023,20
NTPC,301.95,303.15,293.2,12,295.8,17868637,0 days 05:30:00,2023,21
NTPC,302.8,308.95,299.6,12,304.0,15207726,0 days 05:30:00,2023,22
NTPC,309.6,310.7,304.6,12,306.45,9917180,0 days 05:30:00,2023,26
NTPC,306.05,312.25,303.55,12,311.6,12630732,0 days 05:30:00,2023,27
