Ticker,close,high,low,month,open,volume,time,year,day
HCLTECH,1238.7,1256.7,1222.7,10,1232.5,2162636,0 days 05:30:00,2023,3
HCLTECH,1239.55,1244.8,1225.0,10,1234.0,2253785,0 days 05:30:00,2023,4
HCLTECH,1235.45,1253.95,1227.8,10,1249.0,2995200,0 days 05:30:00,2023,5
HCLTECH,1237.7,1256.0,1230.1,10,1252.0,2497711,0 days 05:30:00,2023,6
HCLTECH,1249.6,1266.65,1231.15,10,1236.0,3430211,0 days 05:30:00,2023,9
HCLTECH,1261.8,1264.75,1248.2,10,1255.55,1532394,0 days 05:30:00,2023,10
HCLTECH,1245.6,1274.45,1241.0,10,1266.0,2186131,0 days 05:30:00,2023,11
HCLTECH,1223.75,1248.55,1215.15,10,1245.0,3921609,0 days 05:30:00,2023,12
HCLTECH,1255.9,1266.5,1208.55,10,1211.0,5740821,0 days 05:30:00,2023,13
HCLTECH,1270.65,1279.3,1260.3,10,1263.0,2527113,0 days 05:30:00,2023,16
HCLTECH,1277.15,1279.0,1271.0,10,1278.9,1687345,0 days 05:30:00,2023,17
HCLTECH,1269.45,1281.5,1267.4,10,1278.0,1743126,0 days 05:30:00,2023,18
HCLTECH,1267.35,1274.75,1264.9,10,1266.8,2279726,0 days 05:30:00,2023,19
HCLTECH,1258.6,1261.35,1245.45,10,1252.0,1625449,0 days 05:30:00,2023,20
HCLTECH,1236.65,1260.5,1232.3,10,1248.0,1646367,0 days 05:30:00,2023,23
HCLTECH,1229.0,1252.9,1225.3,10,1231.2,1420065,0 days 05:30:00,2023,25
HCLTECH,1231.8,1238.2,1212.05,10,1215.0,4617424,0 days 05:30:00,2023,26
HCLTECH,1268.7,1270.0,1233.45,10,1237.0,2675348,0 days 05:30:00,2023,27
HCLTECH,1264.75,1274.8,1256.0,10,1270.0,1158770,0 days 05:30:00,2023,30
HCLTECH,1276.0,1279.85,1256.7,10,1272.0,2525870,0 days 05:30:00,2023,31
HCLTECH,1258.95,1285.95,1255.3,11,1280.0,1572719,0 days 05:30:00,2023,1
HCLTECH,1273.4,1275.0,1265.0,11,1266.0,1368604,0 days 05:30:00,2023,2
HCLTECH,1266.25,1287.3,1263.0,11,1282.6,2052536,0 days 05:30:00,2023,3
HCLTECH,1269.7,1279.5,1265.15,11,1276.25,1175823,0 days 05:30:00,2023,6
HCLTECH,1273.95,1277.7,1267.1,11,1269.0,1385282,0 days 05:30:00,2023,7
HCLTECH,1267.65,1280.8,1265.9,11,1280.0,937671,0 days 05:30:00,2023,8
HCLTECH,1267.5,1275.8,1261.8,11,1267.65,1483749,0 days 05:30:00,2023,9
HCLTECH,1255.45,1271.0,1250.65,11,1262.3,1469902,0 days 05:30:00,2023,10
HCLTECH,1260.2,1265.45,1256.35,11,1265.0,132650,0 days 05:30:00,2023,12
HCLTECH,1261.0,1263.6,1253.3,11,1260.0,730991,0 days 05:30:00,2023,13
HCLTECH,1276.65,1283.0,1268.4,11,1275.0,2410620,0 days 05:30:00,2023,15
HCLTECH,1311.05,1317.95,1278.0,11,1283.8,3936945,0 days 05:30:00,2023,16
HCLTECH,1309.15,1325.75,1306.4,11,1313.4,2882039,0 days 05:30:00,2023,17
HCLTECH,1325.4,1331.7,1314.0,11,1314.95,2831858,0 days 05:30:00,2023,20
HCLTECH,1326.6,1336.0,1321.8,11,1335.6,1514256,0 days 05:30:00,2023,21
HCLTECH,1329.7,1335.75,1320.4,11,1326.6,1535630,0 days 05:30:00,2023,22
HCLTECH,1329.0,1335.25,1325.7,11,1333.95,1307344,0 days 05:30:00,2023,23
HCLTECH,1309.15,1332.65,1305.65,11,1328.9,1795933,0 days 05:30:00,2023,24
HCLTECH,1316.65,1319.9,1295.3,11,1309.15,2152951,0 days 05:30:00,2023,28
