Ticker,close,high,low,month,open,volume,time,year,day
POWERGRID,199.55,200.0,196.9,10,198.75,10830728,0 days 05:30:00,2023,3
POWERGRID,199.0,199.4,195.4,10,198.9,14120040,0 days 05:30:00,2023,4
POWERGRID,196.6,199.5,195.35,10,199.5,14575590,0 days 05:30:00,2023,5
POWERGRID,197.05,197.45,194.85,10,197.0,12857229,0 days 05:30:00,2023,6
POWERGRID,196.25,196.9,193.75,10,196.5,7853369,0 days 05:30:00,2023,9
POWERGRID,197.95,198.55,195.7,10,196.25,7440527,0 days 05:30:00,2023,10
POWERGRID,198.5,199.15,197.35,10,197.35,10031916,0 days 05:30:00,2023,11
POWERGRID,200.75,202.0,197.35,10,197.35,21872719,0 days 05:30:00,2023,12
POWERGRID,201.8,202.4,199.3,10,200.45,13105921,0 days 05:30:00,2023,13
POWERGRID,203.05,203.85,200.1,10,200.3,18336656,0 days 05:30:00,2023,16
POWERGRID,207.15,209.0,202.6,10,203.55,19378328,0 days 05:30:00,2023,17
POWERGRID,206.5,208.45,204.0,10,208.45,14923328,0 days 05:30:00,2023,18
POWERGRID,205.8,207.4,202.2,10,204.0,13192888,0 days 05:30:00,2023,19
POWERGRID,202.85,205.2,200.9,10,205.2,22081120,0 days 05:30:00,2023,20
POWERGRID,199.75,205.15,199.0,10,202.0,6988219,0 days 05:30:00,2023,23
POWERGRID,199.5,200.45,197.8,10,199.0,16817158,0 days 05:30:00,2023,25
POWERGRID,198.95,200.0,196.3,10,198.75,11070090,0 days 05:30:00,2023,26
POWERGRID,200.95,201.8,199.15,10,199.25,9995487,0 days 05:30:00,2023,27
POWERGRID,200.85,202.2,197.65,10,200.95,7679981,0 days 05:30:00,2023,30
POWERGRID,202.15,202.95,200.55,10,201.5,7474770,0 days 05:30:00,2023,31
POWERGRID,200.95,202.35,200.5,11,202.35,5598615,0 days 05:30:00,2023,1
POWERGRID,203.1,203.65,200.9,11,201.75,12924797,0 days 05:30:00,2023,2
POWERGRID,204.4,206.5,203.1,11,203.4,8684015,0 days 05:30:00,2023,3
POWERGRID,208.2,208.95,204.95,11,205.0,9804415,0 days 05:30:00,2023,6
POWERGRID,208.0,209.1,205.75,11,208.2,10730361,0 days 05:30:00,2023,7
POWERGRID,207.0,209.6,206.65,11,209.0,7435543,0 days 05:30:00,2023,8
POWERGRID,209.8,210.5,206.1,11,207.3,13777877,0 days 05:30:00,2023,9
POWERGRID,211.15,213.0,209.6,11,210.5,12066023,0 days 05:30:00,2023,10
POWERGRID,212.0,213.7,211.7,11,213.6,1008214,0 days 05:30:00,2023,12
POWERGRID,212.3,215.1,210.7,11,212.0,11352269,0 days 05:30:00,2023,13
POWERGRID,210.15,215.0,209.8,11,215.0,19182861,0 days 05:30:00,2023,15
POWERGRID,207.2,208.85,205.7,11,206.7,27533260,0 days 05:30:00,2023,16
POWERGRID,209.5,210.7,206.9,11,207.7,16705395,0 days 05:30:00,2023,17
POWERGRID,209.3,211.2,208.85,11,210.1,11156900,0 days 05:30:00,2023,20
POWERGRID,208.95,210.15,207.95,11,210.0,9608081,0 days 05:30:00,2023,21
POWERGRID,211.6,212.6,208.2,11,208.2,13079580,0 days 05:30:00,2023,22
POWERGRID,210.9,213.1,209.25,11,212.05,11382709,0 days 05:30:00,2023,23
POWERGRID,210.45,212.1,209.5,11,211.3,7250200,0 days 05:30:00,2023,24
POWERGRID,210.2,214.45,209.5,11,214.45,15629209,0 days 05:30:00,2023,28
POWERGRID,211.05,211.45,209.1,11,210.3,10062023,0 days 05:30:00,2023,29
POWERGRID,208.95,212.8,208.25,11,210.4,60354322,0 days 05:30:00,2023,30
