Ticker,close,high,low,month,open,volume,time,year,day
ADANIPORTS,831.4,836.75,824.25,10,826.0,2453090,0 days 05:30:00,2023,3
ADANIPORTS,824.6,845.45,819.35,10,830.95,4096647,0 days 05:30:00,2023,4
ADANIPORTS,825.2,832.0,820.25,10,830.85,2083505,0 days 05:30:00,2023,5
ADANIPORTS,830.75,836.5,826.4,10,830.0,1877058,0 days 05:30:00,2023,6
ADANIPORTS,790.05,818.8,785.0,10,815.0,5994282,0 days 05:30:00,2023,9
ADANIPORTS,819.5,823.7,800.55,10,800.55,7591327,0 days 05:30:00,2023,10
ADANIPORTS,814.85,827.4,812.35,10,827.4,3281387,0 days 05:30:00,2023,11
ADANIPORTS,814.95,823.25,812.55,10,818.55,2563606,0 days 05:30:00,2023,12
ADANIPORTS,813.75,824.8,805.85,10,812.0,3801000,0 days 05:30:00,2023,13
ADANIPORTS,805.65,818.5,803.25,10,818.5,2664794,0 days 05:30:00,2023,16
ADANIPORTS,805.1,814.4,804.0,10,812.0,2162192,0 days 05:30:00,2023,17
ADANIPORTS,798.6,809.05,795.4,10,808.95,2271927,0 days 05:30:00,2023,18
ADANIPORTS,792.85,797.3,787.45,10,796.75,2862500,0 days 05:30:00,2023,19
ADANIPORTS,793.65,803.0,788.65,10,791.8,2434862,0 days 05:30:00,2023,20
ADANIPORTS,771.45,795.8,769.9,10,793.65,2002377,0 days 05:30:00,2023,23
ADANIPORTS,769.1,783.35,761.05,10,772.5,2581498,0 days 05:30:00,2023,25
ADANIPORTS,770.35,771.8,754.5,10,764.0,3855358,0 days 05:30:00,2023,26
ADANIPORTS,782.4,786.4,773.05,10,774.9,2995404,0 days 05:30:00,2023,27
ADANIPORTS,785.0,794.4,779.8,10,785.9,3522068,0 days 05:30:00,2023,30
ADANIPORTS,784.75,791.1,782.5,10,789.8,2825760,0 days 05:30:00,2023,31
ADANIPORTS,769.1,790.5,767.2,11,784.75,2693768,0 days 05:30:00,2023,1
ADANIPORTS,774.3,783.5,772.05,11,776.9,1741799,0 days 05:30:00,2023,2
ADANIPORTS,795.4,798.8,777.3,11,780.0,4310765,0 days 05:30:00,2023,3
