Ticker,close,high,low,month,open,volume,time,year,day
MARUTI,10346.9,10709.8,10303.3,10,10709.8,623006,0 days 05:30:00,2023,3
MARUTI,10129.8,10283.9,10090.0,10,10283.9,407793,0 days 05:30:00,2023,4
MARUTI,10210.2,10271.0,10109.0,10,10182.0,377196,0 days 05:30:00,2023,5
MARUTI,10302.0,10333.0,10260.0,10,10283.0,335700,0 days 05:30:00,2023,6
MARUTI,10244.8,10334.4,10184.0,10,10250.0,230083,0 days 05:30:00,2023,9
MARUTI,10375.0,10417.0,10270.1,10,10290.0,348342,0 days 05:30:00,2023,10
MARUTI,10412.1,10440.0,10340.0,10,10350.0,193526,0 days 05:30:00,2023,11
MARUTI,10580.9,10624.5,10420.2,10,10460.0,569237,0 days 05:30:00,2023,12
MARUTI,10727.5,10745.0,10529.8,10,10534.0,625954,0 days 05:30:00,2023,13
MARUTI,10704.5,10810.8,10665.0,10,10730.0,304196,0 days 05:30:00,2023,16
MARUTI,10750.8,10797.8,10565.3,10,10730.0,474718,0 days 05:30:00,2023,17
MARUTI,10788.5,10809.8,10711.0,10,10755.0,267435,0 days 05:30:00,2023,18
MARUTI,10771.7,10798.7,10700.0,10,10700.0,286284,0 days 05:30:00,2023,19
MARUTI,10725.7,10799.0,10695.7,10,10763.1,232512,0 days 05:30:00,2023,20
MARUTI,10553.7,10724.7,10530.5,10,10681.0,227925,0 days 05:30:00,2023,23
MARUTI,10588.8,10647.5,10501.6,10,10520.0,401105,0 days 05:30:00,2023,25
MARUTI,10424.2,10594.0,10392.5,10,10539.0,506129,0 days 05:30:00,2023,26
MARUTI,10560.7,10845.0,10440.0,10,10440.0,1116713,0 days 05:30:00,2023,27
MARUTI,10397.7,10700.0,10245.0,10,10700.0,991168,0 days 05:30:00,2023,30
MARUTI,10392.3,10490.0,10321.0,10,10490.0,439996,0 days 05:30:00,2023,31
MARUTI,10227.8,10422.2,10188.7,11,10390.1,699116,0 days 05:30:00,2023,1
MARUTI,10303.6,10345.0,10201.0,11,10290.3,569194,0 days 05:30:00,2023,2
MARUTI,10276.3,10370.0,10241.0,11,10318.0,517582,0 days 05:30:00,2023,3
MARUTI,10284.8,10339.0,10252.0,11,10339.0,490459,0 days 05:30:00,2023,6
MARUTI,10253.3,10326.0,10235.8,11,10300.0,264935,0 days 05:30:00,2023,7
MARUTI,10322.3,10340.5,10260.6,11,10320.0,287006,0 days 05:30:00,2023,8
MARUTI,10400.3,10449.6,10316.8,11,10350.0,310536,0 days 05:30:00,2023,9
MARUTI,10388.8,10416.4,10320.0,11,10375.0,206395,0 days 05:30:00,2023,10
MARUTI,10431.4,10495.0,10415.2,11,10450.0,27259,0 days 05:30:00,2023,12
MARUTI,10398.4,10429.0,10363.7,11,10429.0,261891,0 days 05:30:00,2023,13
MARUTI,10456.0,10497.0,10375.0,11,10497.0,436538,0 days 05:30:00,2023,15
MARUTI,10484.5,10543.7,10409.2,11,10480.0,488715,0 days 05:30:00,2023,16
MARUTI,10523.5,10606.8,10499.2,11,10500.0,403772,0 days 05:30:00,2023,17
MARUTI,10566.2,10593.3,10500.0,11,10500.0,234246,0 days 05:30:00,2023,20
MARUTI,10535.2,10619.0,10500.0,11,10619.0,312242,0 days 05:30:00,2023,21
MARUTI,10494.5,10551.2,10420.0,11,10550.0,378891,0 days 05:30:00,2023,22
MARUTI,10488.5,10525.0,10394.0,11,10487.8,453820,0 days 05:30:00,2023,23
MARUTI,10515.7,10566.5,10462.0,11,10506.0,380306,0 days 05:30:00,2023,24
MARUTI,10537.5,10556.4,10506.0,11,10540.0,268026,0 days 05:30:00,2023,28
MARUTI,10599.2,10634.5,10525.7,11,10570.0,343341,0 days 05:30:00,2023,29
MARUTI,10608.7,10649.0,10546.1,11,10581.0,665660,0 days 05:30:00,2023,30
MARUTI,10585.7,10759.0,10533.0,12,10608.0,591519,0 days 05:30:00,2023,1
