Ticker,close,high,low,month,open,volume,time,year,day
TRENT,2059.1,2086.3,2052.0,10,2074.3,543387,0 days 05:30:00,2023,3
TRENT,2022.3,2055.95,2007.6,10,2054.0,551771,0 days 05:30:00,2023,4
TRENT,2047.6,2058.15,2022.3,10,2022.95,461744,0 days 05:30:00,2023,5
TRENT,2072.1,2091.9,2050.1,10,2055.85,444220,0 days 05:30:00,2023,6
TRENT,2079.05,2089.45,2032.4,10,2035.0,487722,0 days 05:30:00,2023,9
TRENT,2050.8,2089.75,2047.1,10,2089.75,351329,0 days 05:30:00,2023,10
TRENT,2101.3,2114.8,2055.0,10,2058.45,729470,0 days 05:30:00,2023,11
TRENT,2077.2,2107.8,2070.0,10,2105.0,285544,0 days 05:30:00,2023,12
TRENT,2084.8,2109.7,2071.45,10,2075.0,321887,0 days 05:30:00,2023,13
TRENT,2107.65,2117.0,2080.5,10,2093.0,446019,0 days 05:30:00,2023,16
TRENT,2079.0,2117.6,2073.1,10,2116.95,373789,0 days 05:30:00,2023,17
TRENT,2048.95,2090.4,2031.2,10,2089.1,432748,0 days 05:30:00,2023,18
TRENT,2060.6,2074.0,2020.0,10,2045.95,350097,0 days 05:30:00,2023,19
TRENT,2036.15,2060.6,2024.4,10,2060.6,353937,0 days 05:30:00,2023,20
TRENT,1991.95,2041.15,1980.0,10,2035.0,488451,0 days 05:30:00,2023,23
TRENT,1993.25,2007.9,1973.8,10,2007.9,512770,0 days 05:30:00,2023,25
TRENT,2031.1,2040.95,1945.0,10,1980.0,966275,0 days 05:30:00,2023,26
TRENT,2122.1,2142.95,2031.15,10,2031.15,999445,0 days 05:30:00,2023,27
TRENT,2119.75,2143.2,2072.0,10,2143.2,483782,0 days 05:30:00,2023,30
TRENT,2154.7,2165.0,2119.1,10,2140.9,749792,0 days 05:30:00,2023,31
TRENT,2197.65,2209.3,2148.95,11,2163.7,1081257,0 days 05:30:00,2023,1
