Ticker,close,high,low,month,open,volume,time,year,day
INFY,1434.0,1437.0,1420.3,10,1436.05,4181867,0 days 05:30:00,2023,3
INFY,1444.35,1449.95,1418.2,10,1425.0,4510406,0 days 05:30:00,2023,4
INFY,1463.45,1475.65,1450.2,10,1452.0,7384621,0 days 05:30:00,2023,5
INFY,1478.7,1484.5,1463.3,10,1469.5,3598672,0 days 05:30:00,2023,6
INFY,1475.45,1491.0,1462.2,10,1464.9,3567552,0 days 05:30:00,2023,9
INFY,1495.15,1497.0,1469.1,10,1483.9,5688951,0 days 05:30:00,2023,10
INFY,1494.4,1518.25,1481.45,10,1497.0,7220129,0 days 05:30:00,2023,11
INFY,1465.5,1504.4,1452.0,10,1491.9,11081662,0 days 05:30:00,2023,12
INFY,1431.15,1438.0,1400.0,10,1405.0,17973439,0 days 05:30:00,2023,13
INFY,1434.15,1443.6,1430.0,10,1432.1,4850745,0 days 05:30:00,2023,16
INFY,1442.45,1453.35,1438.05,10,1440.25,3923764,0 days 05:30:00,2023,17
INFY,1440.55,1454.0,1438.35,10,1442.0,4264837,0 days 05:30:00,2023,18
INFY,1433.65,1439.65,1426.1,10,1426.1,6795691,0 days 05:30:00,2023,19
INFY,1427.25,1438.5,1425.25,10,1430.0,3928622,0 days 05:30:00,2023,20
INFY,1408.65,1432.35,1405.25,10,1425.6,2636516,0 days 05:30:00,2023,23
INFY,1370.05,1402.55,1361.3,10,1399.0,6940777,0 days 05:30:00,2023,25
INFY,1359.45,1374.0,1353.1,10,1355.05,6357656,0 days 05:30:00,2023,26
INFY,1380.35,1385.0,1363.65,10,1363.65,4634358,0 days 05:30:00,2023,27
INFY,1377.05,1380.35,1363.1,10,1380.35,2667696,0 days 05:30:00,2023,30
INFY,1368.4,1381.15,1363.0,10,1379.95,3451595,0 days 05:30:00,2023,31
INFY,1354.15,1377.45,1351.65,11,1373.05,3090672,0 days 05:30:00,2023,1
INFY,1370.15,1376.3,1361.65,11,1370.0,3758060,0 days 05:30:00,2023,2
INFY,1389.05,1392.0,1377.75,11,1380.05,3349045,0 days 05:30:00,2023,3
INFY,1403.3,1407.25,1390.8,11,1393.9,2736381,0 days 05:30:00,2023,6
INFY,1404.3,1405.9,1394.85,11,1400.0,2272209,0 days 05:30:00,2023,7
INFY,1391.0,1405.0,1386.45,11,1405.0,3550635,0 days 05:30:00,2023,8
