Ticker,close,high,low,month,open,volume,time,year,day
DRREDDY,1092.34,1117.38,1090.0,10,1117.38,2065240,0 days 05:30:00,2023,3
DRREDDY,1083.56,1099.8,1080.3,10,1093.0,2109530,0 days 05:30:00,2023,4
DRREDDY,1081.45,1095.0,1080.0,10,1092.0,2058530,0 days 05:30:00,2023,5
DRREDDY,1084.98,1097.44,1081.84,10,1087.0,1572990,0 days 05:30:00,2023,6
DRREDDY,1098.97,1105.47,1080.03,10,1082.01,2368110,0 days 05:30:00,2023,9
DRREDDY,1095.71,1097.4,1085.6,10,1096.8,1519630,0 days 05:30:00,2023,10
DRREDDY,1113.52,1117.6,1102.0,10,1102.0,1961240,0 days 05:30:00,2023,11
DRREDDY,1106.04,1116.81,1103.0,10,1113.52,1695245,0 days 05:30:00,2023,12
DRREDDY,1092.04,1104.82,1084.32,10,1085.44,1633255,0 days 05:30:00,2023,13
DRREDDY,1098.62,1101.4,1092.0,10,1097.8,859220,0 days 05:30:00,2023,16
DRREDDY,1108.82,1114.6,1097.01,10,1097.4,1626760,0 days 05:30:00,2023,17
DRREDDY,1135.49,1138.95,1108.36,10,1108.9,3014855,0 days 05:30:00,2023,18
DRREDDY,1126.18,1134.95,1122.1,10,1134.95,2525845,0 days 05:30:00,2023,19
DRREDDY,1113.86,1124.01,1110.2,10,1124.01,1141375,0 days 05:30:00,2023,20
DRREDDY,1110.39,1133.39,1105.1,10,1105.1,1809785,0 days 05:30:00,2023,23
DRREDDY,1102.77,1122.44,1100.0,10,1120.0,2104480,0 days 05:30:00,2023,25
DRREDDY,1084.39,1103.5,1068.18,10,1099.6,1544145,0 days 05:30:00,2023,26
DRREDDY,1079.46,1090.79,1070.2,10,1084.38,2159725,0 days 05:30:00,2023,27
DRREDDY,1069.07,1078.79,1041.11,10,1078.79,2691600,0 days 05:30:00,2023,30
DRREDDY,1073.51,1088.19,1070.62,10,1074.8,1884070,0 days 05:30:00,2023,31
DRREDDY,1069.29,1084.08,1062.9,11,1077.0,1376665,0 days 05:30:00,2023,1
DRREDDY,1067.7,1083.0,1064.68,11,1076.0,2365835,0 days 05:30:00,2023,2
DRREDDY,1052.61,1075.4,1049.42,11,1075.4,2921805,0 days 05:30:00,2023,3
DRREDDY,1067.62,1071.43,1056.64,11,1060.0,2847485,0 days 05:30:00,2023,6
DRREDDY,1080.87,1094.61,1063.96,11,1074.8,3498735,0 days 05:30:00,2023,7
