Ticker,close,high,low,month,open,volume,time,year,day
SBILIFE,1292.45,1302.15,1282.65,10,1302.15,1282289,0 days 05:30:00,2023,3
SBILIFE,1270.55,1297.7,1264.35,10,1291.6,1139615,0 days 05:30:00,2023,4
SBILIFE,1274.45,1282.1,1264.95,10,1271.0,979561,0 days 05:30:00,2023,5
SBILIFE,1282.95,1287.55,1272.0,10,1276.0,784191,0 days 05:30:00,2023,6
SBILIFE,1277.25,1290.75,1272.0,10,1278.1,1345177,0 days 05:30:00,2023,9
SBILIFE,1302.05,1312.6,1279.8,10,1285.0,1221002,0 days 05:30:00,2023,10
SBILIFE,1309.35,1310.95,1291.15,10,1310.0,1374812,0 days 05:30:00,2023,11
SBILIFE,1313.65,1317.4,1300.95,10,1311.95,726322,0 days 05:30:00,2023,12
SBILIFE,1316.45,1329.65,1312.85,10,1315.85,916350,0 days 05:30:00,2023,13
SBILIFE,1322.2,1332.2,1310.55,10,1319.2,578729,0 days 05:30:00,2023,16
SBILIFE,1348.35,1351.1,1325.0,10,1325.0,1073063,0 days 05:30:00,2023,17
SBILIFE,1356.35,1358.6,1339.0,10,1344.05,454861,0 days 05:30:00,2023,18
SBILIFE,1348.15,1353.6,1338.6,10,1349.0,595436,0 days 05:30:00,2023,19
SBILIFE,1362.65,1368.65,1336.5,10,1340.0,936229,0 days 05:30:00,2023,20
SBILIFE,1338.4,1366.55,1329.05,10,1359.95,976136,0 days 05:30:00,2023,23
SBILIFE,1314.15,1346.1,1308.65,10,1323.05,945901,0 days 05:30:00,2023,25
SBILIFE,1305.6,1315.8,1290.75,10,1315.8,1107874,0 days 05:30:00,2023,26
SBILIFE,1302.9,1320.7,1293.65,10,1307.6,654531,0 days 05:30:00,2023,27
SBILIFE,1326.2,1330.7,1305.0,10,1305.2,1242401,0 days 05:30:00,2023,30
SBILIFE,1367.85,1375.4,1319.5,10,1325.0,2287988,0 days 05:30:00,2023,31
SBILIFE,1336.05,1377.95,1332.4,11,1371.05,968893,0 days 05:30:00,2023,1
SBILIFE,1343.5,1357.75,1340.15,11,1342.0,637519,0 days 05:30:00,2023,2
SBILIFE,1329.35,1349.95,1326.1,11,1344.8,690163,0 days 05:30:00,2023,3
SBILIFE,1331.85,1340.7,1323.4,11,1335.0,377106,0 days 05:30:00,2023,6
SBILIFE,1340.85,1344.05,1320.4,11,1332.5,1038346,0 days 05:30:00,2023,7
SBILIFE,1345.5,1349.35,1334.7,11,1342.15,498283,0 days 05:30:00,2023,8
SBILIFE,1350.7,1353.35,1335.45,11,1345.1,493454,0 days 05:30:00,2023,9
SBILIFE,1355.4,1360.0,1341.0,11,1351.8,639801,0 days 05:30:00,2023,10
SBILIFE,1358.85,1370.5,1353.1,11,1364.5,67960,0 days 05:30:00,2023,12
SBILIFE,1328.35,1359.7,1325.0,11,1351.5,1332535,0 days 05:30:00,2023,13
SBILIFE,1357.1,1359.0,1332.05,11,1348.95,742427,0 days 05:30:00,2023,15
SBILIFE,1359.95,1365.1,1348.05,11,1362.75,577249,0 days 05:30:00,2023,16
SBILIFE,1413.95,1434.45,1354.0,11,1354.0,3192944,0 days 05:30:00,2023,17
SBILIFE,1385.3,1420.0,1383.0,11,1413.95,726211,0 days 05:30:00,2023,20
