Ticker,close,high,low,month,open,volume,time,year,day
KOTAKBANK,1727.05,1735.0,1715.45,10,1730.0,5534869,0 days 05:30:00,2023,3
KOTAKBANK,1722.05,1727.0,1709.0,10,1715.0,6220979,0 days 05:30:00,2023,4
KOTAKBANK,1734.25,1747.0,1721.15,10,1730.0,2966801,0 days 05:30:00,2023,5
KOTAKBANK,1743.9,1747.0,1730.2,10,1735.3,1992323,0 days 05:30:00,2023,6
KOTAKBANK,1719.3,1733.8,1717.05,10,1730.0,1839513,0 days 05:30:00,2023,9
KOTAKBANK,1756.1,1768.7,1720.6,10,1727.5,3368982,0 days 05:30:00,2023,10
KOTAKBANK,1771.4,1779.95,1760.05,10,1760.05,3499844,0 days 05:30:00,2023,11
KOTAKBANK,1763.85,1776.9,1761.25,10,1775.0,2383827,0 days 05:30:00,2023,12
KOTAKBANK,1762.0,1769.95,1752.15,10,1755.0,2123927,0 days 05:30:00,2023,13
KOTAKBANK,1749.75,1762.15,1746.45,10,1761.0,1579957,0 days 05:30:00,2023,16
KOTAKBANK,1771.55,1774.8,1750.8,10,1755.0,3217357,0 days 05:30:00,2023,17
KOTAKBANK,1753.4,1775.2,1745.1,10,1773.0,3051680,0 days 05:30:00,2023,18
KOTAKBANK,1738.45,1753.4,1735.6,10,1742.0,1993179,0 days 05:30:00,2023,19
KOTAKBANK,1769.6,1773.2,1732.65,10,1733.5,4072383,0 days 05:30:00,2023,20
KOTAKBANK,1740.75,1769.0,1722.45,10,1769.0,7546442,0 days 05:30:00,2023,23
KOTAKBANK,1728.05,1761.75,1722.0,10,1749.0,3512668,0 days 05:30:00,2023,25
KOTAKBANK,1694.85,1727.7,1689.0,10,1727.7,6279280,0 days 05:30:00,2023,26
KOTAKBANK,1702.7,1708.0,1689.0,10,1708.0,2974830,0 days 05:30:00,2023,27
KOTAKBANK,1717.5,1720.9,1688.4,10,1702.0,1511563,0 days 05:30:00,2023,30
KOTAKBANK,1739.4,1747.0,1716.85,10,1727.7,4839336,0 days 05:30:00,2023,31
KOTAKBANK,1724.4,1735.95,1717.85,11,1731.0,2528105,0 days 05:30:00,2023,1
